Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Specimen,MorphoID,L_mm,W_g,Notes
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,9,ARMSMc#171,6.707,0.07104287,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,10,ARMSMc#171,3.941,0.002695328,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,11,ARMSMc#171,4.389,0.006796121,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,12,ARMSMc#171,5.089,0.018206582,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,13,ARMSMc#171,4.476,0.007873696,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,14,ARMSMc#171,5.108,0.018606127,
ARMS21M#380,2021,Moresby,2,5712,Y,,Mollusca,Gastropoda,,Sea_snail,15,ARMSMc#171,5.272,0.02226013,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,5.448,0.026597291,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.198,0.020565596,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,4.871,0.013969551,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,4.872,0.013987544,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#171,5.475,0.027301339,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#171,6.078,0.045798381,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#171,5.659,0.03237784,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#171,5.353,0.024202176,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,9,ARMSMc#171,5.29,0.022683787,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,10,ARMSMc#171,4.568,0.009115794,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,11,ARMSMc#171,6.125,0.047469336,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,12,ARMSMc#171,4.472,0.007822093,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,13,ARMSMc#171,5.983,0.042524195,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,14,ARMSMc#171,4.892,0.014350171,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,15,ARMSMc#171,4.877,0.014077706,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,16,ARMSMc#171,5.274,0.02230698,
ARMS21M#432,2021,Moresby,3,6024,Y,,Mollusca,Gastropoda,,Sea_snail,17,ARMSMc#171,,,unable to measure due to angle
ARMS19M#160,2019,Anglaise,5,1696,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,5.596,0.03058466,
ARMS19M#160,2019,Anglaise,5,1696,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,6.341,0.055589631,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,4.557,0.008961687,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.065,0.01770889,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,6.787,0.074711437,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,5.677,0.032900791,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#171,4.384,0.006737032,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#171,6.206,0.050429136,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#171,7.428,0.108023385,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#171,4.065,0.003592587,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,9,ARMSMc#171,6.207,0.050466313,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,10,ARMSMc#171,2.814,0.00221859,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,11,ARMSMc#171,4.305,0.005844057,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,12,ARMSMc#171,6.456,0.060212759,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,13,ARMSMc#171,3.807,0.001924287,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,14,ARMSMc#171,6.818,0.076161545,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,15,ARMSMc#171,4.265,0.005420888,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,16,ARMSMc#171,5.159,0.019702889,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,17,ARMSMc#171,3.353,0.00078828,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,18,ARMSMc#171,4.718,0.011370683,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,19,ARMSMc#171,4.97,0.015815022,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,20,ARMSMc#171,4.565,0.009073614,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,21,ARMSMc#171,4.419,0.007157122,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,22,ARMSMc#171,4.713,0.01129088,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,23,ARMSMc#171,6.739,0.072497595,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,24,ARMSMc#171,7.146,0.09249672,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,25,ARMSMc#171,6.306,0.054224229,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,26,ARMSMc#171,6.65,0.068493388,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,27,ARMSMc#171,3.053,0.001228309,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,28,ARMSMc#171,4.974,0.015892324,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,29,ARMSMc#171,4.349,0.006331998,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,30,ARMSMc#171,4.316,0.005963831,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,31,ARMSMc#171,3.67,0.001344839,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,32,ARMSMc#171,3.143,0.001000577,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,33,ARMSMc#171,4.065,0.003592587,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,34,ARMSMc#171,3.892,0.002389673,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,35,ARMSMc#171,5.934,0.040889019,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,36,ARMSMc#171,2.443,0.004817877,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,36,ARMSMc#171,4.991,0.016223242,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,37,ARMSMc#171,3.572,0.001057346,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,38,ARMSMc#171,4.812,0.012931211,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,39,ARMSMc#171,3.025,0.001315567,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,40,ARMSMc#171,2.87,0.001937151,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,41,ARMSMc#171,4.262,0.005389931,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,42,ARMSMc#171,3.11,0.001074689,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,43,ARMSMc#171,6.355,0.056141212,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,44,ARMSMc#171,3.794,0.001860306,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,45,ARMSMc#171,6.515,0.062666687,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,46,ARMSMc#171,4.799,0.012708551,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,47,ARMSMc#171,3.425,0.000820592,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,48,ARMSMc#171,6.009,0.043406616,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,49,ARMSMc#171,5.299,0.022897306,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,50,ARMSMc#171,5.844,0.037979815,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,51,ARMSMc#171,4.85,0.013594738,
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,52,ARMSMc#171,,,unable to measure due to angle
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,53,ARMSMc#171,,,unable to measure due to angle
ARMS19M#329,2019,Moresby,8,2501,Y,,Mollusca,Gastropoda,,Sea_snail,54,ARMSMc#171,,,unable to measure due to angle
ARMS19M#451,2019,Moresby,9,2785,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,5.367,0.024547146,
ARMS19M#451,2019,Moresby,9,2785,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,2.487,0.004444526,
ARMS19M#451,2019,Moresby,9,2785,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,6.642,0.068139829,
ARMS19M#451,2019,Moresby,9,2785,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,4.803,0.012776827,
ARMS22M#212,2022,Anglaise,1,8390,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,2.435,0.004887594,figure out size of tiles for scale
ARMS22M#212,2022,Anglaise,1,8390,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,3.099,0.001101816,
ARMS22M#212,2022,Anglaise,1,8390,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,4.022,0.00326121,
ARMS22M#212,2022,Anglaise,1,8390,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,4.43,0.007292272,
ARMS22M#212,2022,Anglaise,1,8390,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#171,5.188,0.020342398,
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,4.336,0.006185377,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.517,0.028417193,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,4.505,0.008253781,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,6.092,0.04629256,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#171,7.465,0.110164576,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#171,10.317,0.355651433,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#171,4.518,0.008427577,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#171,5.185,0.020275707,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,9,ARMSMc#171,4.959,0.015603542,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,10,ARMSMc#171,6.392,0.057613917,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,11,ARMSMc#171,8.124,0.152477106,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,12,ARMSMc#171,6.392,0.057613917,"preserved 2.5 years, mix of morphospecies"
ARMS22M#293,2022,Anglaise,2,IMG_0519,Y,,Mollusca,Gastropoda,,Sea_snail,13,ARMSMc#171,7.241,0.097571988,"preserved 2.5 years, mix of morphospecies"
ARMS22M#328,2022,Anglaise,3,IMG_1064,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,5.428,0.026082454,preserved 2.5 years
ARMS22M#328,2022,Anglaise,3,IMG_1064,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.461,0.026934982,preserved 2.5 years
ARMS22M#335,2022,Anglaise,3,IMG_0982,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#171,6.795,0.075084128,preserved 2.5 years
ARMS22M#16,2022,Moresby,4,7392,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,4.97,0.015815022,
ARMS22M#16,2022,Moresby,4,7392,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.222,0.021106885,
ARMS22M#16,2022,Moresby,4,7392,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,4.494,0.008108375,
ARMS22M#16,2022,Moresby,4,7392,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,5.804,0.036725703,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,4.547,0.008822912,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,4.378,0.00666653,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#171,4.345,0.006286664,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#171,4.807,0.012845312,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#171,4.594,0.009486124,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#171,5.269,0.022189958,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#171,4.901,0.014515076,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#171,5.794,0.036415891,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,9,ARMSMc#171,5.413,0.025700046,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,10,ARMSMc#171,6.161,0.048772252,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,11,ARMSMc#171,5.577,0.030055154,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,12,ARMSMc#171,5.592,0.030472751,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,13,ARMSMc#171,4.946,0.01535569,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,14,ARMSMc#171,4.587,0.009385579,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,15,ARMSMc#171,5.14,0.019290143,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,16,ARMSMc#171,4.52,0.008454502,
ARMS22M#433,2022,Moresby,6,8967,Y,,Mollusca,Gastropoda,,Sea_snail,17,ARMSMc#171,5.166,0.019856197,
ARMS22M#411,2022,Court,12,8773,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#171,5.226,0.021197872,
ARMS22M#411,2022,Court,12,8773,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#171,5.818,0.037161934,
ARMS21M#173,2021,Anglaise,2,3864,Y,3865,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,17.398,1.862210783,
ARMS21M#355,2021,Moresby,2,5658,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,5.381,0.024894871,
ARMS21M#423,2021,Moresby,3,6003,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,9.944,0.313819871,
ARMS21M#426,2021,Moresby,3,6008,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,15.233,1.241038232,
ARMS19M#303,2019,Moresby,8,2452,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,12.237,0.623585391,
ARMS19M#440,2019,Moresby,9,2774,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,10.493,0.376493696,
ARMS22M#230,2022,Anglaise,1,8408,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#173,3.999,0.003092806,figure out size of tiles for scale
ARMS22M#230,2022,Anglaise,1,8408,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#173,6.314,0.054534617,figure out size of tiles for scale
ARMS22M#334,2022,Anglaise,3,IMG_0988,Y,IMG_0989,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,6.541,0.063765878,"preserved 2.5 years, nice close up"
ARMS22M#10,2022,Moresby,4,7372,Y,7371,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,13.734,0.899430342,
ARMS22M#23,2022,Moresby,4,7412,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,3.678,0.001372951,
ARMS22M#461,2022,Moresby,6,9025,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#173,5.36,0.024374317,
ARMS21M#197,2021,Anglaise,3,4389,Y,4391,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,11.565,0.0275255,
ARMS21M#486,2021,Coin,1,6275,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,12.915,0.0311705,
ARMS21M#486,2021,Coin,1,6275,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,14.707,0.0360089,
ARMS21M#494,2021,Coin,2,6553,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,12.243,0.0293561,
ARMS21M#495,2021,Coin,2,6557,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,12.624,0.0303848,
ARMS21M#495,2021,Coin,2,6557,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,12.31,0.029537,
ARMS21S#45,2021,Coin,3,7082,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,11.749,0.0280223,motile even though S
ARMS21S#45,2021,Coin,3,7082,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,13.502,0.0327554,motile even though S
ARMS21S#45,2021,Coin,3,7082,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#175,10.329,0.0241883,motile even though S
ARMS21S#45,2021,Coin,3,7082,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#175,11.985,0.0286595,motile even though S
ARMS21S#45,2021,Coin,3,7082,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#175,15.926,0.0393002,motile even though S
ARMS21M#282,2021,Moresby,1,5100,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,10.182,0.0237914,
ARMS21M#408,2021,Moresby,3,5964,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,11.943,0.0285461,
ARMS21M#430,2021,Moresby,3,6015,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,9.055,0.0207485,
ARMS19S#017,2019,Coin,1,0386,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,10.986,0.0259622,motile even though S
ARMS19S#018,2019,Coin,1,0386,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,13.47,0.032669,motile even though S
ARMS19S#019,2019,Coin,1,0388,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,15.456,0.0380312,motile even though S
ARMS19M#017,2019,Coin,2,0578,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,5.146,0.0101942,
ARMS19M#236,2019,Coin,7,2199,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,9.138,0.0209726,
ARMS19M#236,2019,Coin,7,2199,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,8.18,0.018386,
ARMS19M#236,2019,Coin,7,2199,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#175,9.434,0.0217718,
ARMS19M#236,2019,Coin,7,2199,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#175,12.269,0.0294263,
ARMS22M#222,2022,Anglaise,1,8400,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,7.521,0.0166067,figure out size of tiles for scale
ARMS22M#332,2022,Anglaise,3,IMG_0986,Y,IMG_0987,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#175,10.03,0.023381,"preserved 2.5 years, nice close up"
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,4.211,0.0076697,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,3.982,0.0070514,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#175,5.25,0.010475,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#175,5.858,0.0121166,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#175,7.075,0.0154025,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#175,6.132,0.0128564,
ARMS22M#462,2022,Moresby,6,9027,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#175,4.965,0.0097055,
ARMS22M#121,2022,Coin,7,7869,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,10.532,0.0247364,
ARMS22M#121,2022,Coin,7,7869,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,10.628,0.0249956,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#175,10.154,0.0237158,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#175,9.788,0.0227276,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#175,12.861,0.0310247,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#175,11.905,0.0284435,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#175,13.287,0.0321749,
ARMS22M#140,2022,Coin,8,7990,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#175,14.066,0.0342782,
ARMS21M#476,2021,Coin,1,6233,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#182,4.803,0.047631985,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#182,6.101,0.084605314,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#182,5.941,0.079858739,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,3,ARMSMc#182,4.515,0.039641934,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,4,ARMSMc#182,6.19,0.087280894,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,5,ARMSMc#182,5.094,0.055716183,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,6,ARMSMc#182,5.606,0.070145989,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,7,ARMSMc#182,5.133,0.056803648,
ARMS21M#515,2021,Coin,3,7129,Y,,Mollusca,Gastropoda,,Sea_snail,8,ARMSMc#182,4.902,0.050378105,
ARMS21M#281,2021,Moresby,1,5098,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#182,2.051,,negative value
ARMS21M#281,2021,Moresby,1,5098,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#182,5.904,0.07877187,
ARMS19S#025,2019,Coin,1,0384,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#182,5.355,0.063024703,motile even though S
ARMS19S#026,2019,Coin,1,0384,Y,,Mollusca,Gastropoda,,Sea_snail,,ARMSMc#182,5.831,0.076638511,motile even though S
ARMS19M#224,2019,Anglaise,6,1973,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#182,3.899,0.022322007,
